k,series,cell,m,d,r,net,position,instance,branch,probe_attempted,probe_intents,probe_destroyed,finalized,action,note_written_at,n_lines_at_decision,n_sacrifice_lines_at_decision,net_at_decision,read_notes,composition_matches_assignment,rejected_missing_note,turns_used,stopped,wall_clock_s,cost
6870,C,C_d3r0,3,3,0,3,4,55463,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,33.39,0.00649481184
6871,C,C_d3r0,3,3,0,3,4,55471,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,28.38,0.00549694728
6872,C,C_d3r0,3,3,0,3,4,55479,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,44.03,0.0074984712
6873,C,C_d3r0,3,3,0,3,4,55487,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,43.55,0.00758944956
6874,C,C_d3r0,3,3,0,3,4,55495,assigned,False,0,False,True,submit_own_solution,finalize,3,3,3,True,True,0,5,,76.53,0.01108081656
6875,C,C_d3r0,3,3,0,3,4,55503,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,55.49,0.00870726648
6876,C,C_d3r0,3,3,0,3,4,55511,assigned,True,1,False,True,submit_own_solution,probe,3,3,3,True,True,0,5,,53.19,0.00853226352
6877,C,C_d3r0,3,3,0,3,4,55519,assigned,False,0,False,True,submit_own_solution,finalize,3,3,3,True,True,0,4,,62.13,0.00879245004
6878,C,C_d3r0,3,3,0,3,4,55527,assigned,True,1,True,False,probe_destroyed_assignment,probe,3,3,3,True,True,0,4,,47.36,0.0073391142
6879,C,C_d3r0,3,3,0,3,4,55535,assigned,False,0,False,True,submit_own_solution,finalize,3,3,3,True,True,0,4,,46.36,0.00705401004
6880,C,C_d3r1,4,3,1,2,5,55544,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,81.29,0.01121931228
6881,C,C_d3r1,4,3,1,2,5,55552,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,51.63,0.008394926760000001
6882,C,C_d3r1,4,3,1,2,5,55560,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,44.6,0.00780385716
6883,C,C_d3r1,4,3,1,2,5,55568,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,74.37,0.01075283088
6884,C,C_d3r1,4,3,1,2,5,55576,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,6,,120.4,0.01862854356
6885,C,C_d3r1,4,3,1,2,5,55584,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,77.88,0.01108139604
6886,C,C_d3r1,4,3,1,2,5,55592,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,72.85,0.0110217096
6887,C,C_d3r1,4,3,1,2,5,55600,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,22.48,0.0045523948799999995
6888,C,C_d3r1,4,3,1,2,5,55608,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,77.01,0.0111434004
6889,C,C_d3r1,4,3,1,2,5,55616,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,38.4,0.00717280344
6890,C,C_d3r1,4,3,1,2,5,55624,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,45.22,0.0057919026
6891,C,C_d3r1,4,3,1,2,5,55632,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,346.83,0.00795857832
6892,C,C_d3r1,4,3,1,2,5,55640,assigned,True,2,False,True,submit_own_solution,probe,4,3,2,True,True,1,6,,78.33,0.01237015956
6893,C,C_d3r1,4,3,1,2,5,55648,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,46.27,0.007755760320000001
6894,C,C_d3r1,4,3,1,2,5,55656,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,72.66,0.00987086232
6895,C,C_d3r1,4,3,1,2,5,55664,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,61.98,0.01008237252
6896,C,C_d3r1,4,3,1,2,5,55672,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,36.59,0.00683033076
6897,C,C_d3r1,4,3,1,2,5,55680,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,56.96,0.00913434324
6898,C,C_d3r1,4,3,1,2,5,55688,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,39.53,0.00639398232
6899,C,C_d3r1,4,3,1,2,5,55696,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,21.47,0.00445214484
6900,C,C_d3r1,4,3,1,2,5,55704,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,78.4,0.01107791916
6901,C,C_d3r1,4,3,1,2,5,55712,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,79.13,0.01105242204
6902,C,C_d3r1,4,3,1,2,5,55720,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,26.51,0.00585622488
6903,C,C_d3r1,4,3,1,2,5,55728,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,30.89,0.00624331752
6904,C,C_d3r1,4,3,1,2,5,55736,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,74.31,0.01092435696
6905,C,C_d3r1,4,3,1,2,5,55744,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,76.69,0.010956807839999999
6906,C,C_d3r1,4,3,1,2,5,55752,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,41.9,0.007607992920000001
6907,C,C_d3r1,4,3,1,2,5,55760,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,61.27,0.008798824319999999
6908,C,C_d3r1,4,3,1,2,5,55768,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,67.65,0.01036457928
6909,C,C_d3r1,4,3,1,2,5,55776,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,43.6,0.0075651114
6910,C,C_d3r1,4,3,1,2,5,55784,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,25.94,0.00588577836
6911,C,C_d3r1,4,3,1,2,5,55792,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,55.21,0.00800899308
6912,C,C_d3r1,4,3,1,2,5,55800,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,33.68,0.00578263092
6913,C,C_d3r1,4,3,1,2,5,55808,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,58.84,0.00970281312
6914,C,C_d3r1,4,3,1,2,5,55816,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,56.77,0.00840651636
6915,C,C_d3r1,4,3,1,2,5,55824,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,6,,79.2,0.011418151183999999
6916,C,C_d3r1,4,3,1,2,5,55832,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,30.55,0.006318070439999999
6917,C,C_d3r1,4,3,1,2,5,55840,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,47.3,0.00821297004
6918,C,C_d3r1,4,3,1,2,5,55848,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,78.33,0.01110979056
6919,C,C_d3r1,4,3,1,2,5,55856,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,15.48,0.00379037868
6920,C,C_d3r2,5,3,2,1,6,55865,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,77.34,0.01109878044
6921,C,C_d3r2,5,3,2,1,6,55873,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,32.52,0.00650234508
6922,C,C_d3r2,5,3,2,1,6,55881,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,33.72,0.00587476824
6923,C,C_d3r2,5,3,2,1,6,55889,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,57.79,0.00854385312
6924,C,C_d3r2,5,3,2,1,6,55897,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,28.38,0.00511738788
6925,C,C_d3r2,5,3,2,1,6,55905,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,74.1,0.0109434798
6926,C,C_d3r2,5,3,2,1,6,55913,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,77.77,0.01137577188
6927,C,C_d3r2,5,3,2,1,6,55921,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,80.05,0.01116426168
6928,C,C_d3r2,5,3,2,1,6,55929,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,37.62,0.0070163438400000005
6929,C,C_d3r2,5,3,2,1,6,55937,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,7,,100.42,0.011820233040000001
6930,C,C_d3r2,5,3,2,1,6,55945,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,45.19,0.00773084268
6931,C,C_d3r2,5,3,2,1,6,55953,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,30.23,0.00610598076
6932,C,C_d3r2,5,3,2,1,6,55961,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,28.55,0.00593909052
6933,C,C_d3r2,5,3,2,1,6,55969,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,75.58,0.01110341628
6934,C,C_d3r2,5,3,2,1,6,55977,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,42.22,0.006779916
6935,C,C_d3r2,5,3,2,1,6,55985,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,56.58,0.00906190824
6936,C,C_d3r2,5,3,2,1,6,55993,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,73.63,0.01098809976
6937,C,C_d3r2,5,3,2,1,6,56001,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,33.12,0.00565978116
6938,C,C_d3r2,5,3,2,1,6,56009,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,49.25,0.00742545672
6939,C,C_d3r2,5,3,2,1,6,56017,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,72.79,0.01088784972
6940,C,C_d3r2,5,3,2,1,6,56025,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,61.64,0.0095874966
6941,C,C_d3r2,5,3,2,1,6,56033,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,32.46,0.00556126956
6942,C,C_d3r2,5,3,2,1,6,56041,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,56.37,0.008206595760000001
6943,C,C_d3r2,5,3,2,1,6,56049,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,74.92,0.01111790328
6944,C,C_d3r2,5,3,2,1,6,56057,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,6,,78.59,0.012002769239999999
6945,C,C_d3r2,5,3,2,1,6,56065,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,96.96,0.01331876832
6946,C,C_d3r2,5,3,2,1,6,56073,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,45.68,0.0072232182
6947,C,C_d3r2,5,3,2,1,6,56081,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,5,,76.18,0.01119033828
6948,C,C_d3r2,5,3,2,1,6,56089,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,60.21,0.00895934028
6949,C,C_d3r2,5,3,2,1,6,56097,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,22.51,0.00531209316
6950,C,C_d3r2,5,3,2,1,6,56105,assigned,False,1,False,True,submit_own_solution,finalize,5,3,1,True,True,1,5,,126.19,0.01678405872
6951,C,C_d3r2,5,3,2,1,6,56113,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,25.98,0.00516722316
6952,C,C_d3r2,5,3,2,1,6,56121,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,48.37,0.00834914784
6953,C,C_d3r2,5,3,2,1,6,56129,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,5,,77.55,0.010973033279999999
6954,C,C_d3r2,5,3,2,1,6,56137,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,20.62,0.0043403052
6955,C,C_d3r2,5,3,2,1,6,56145,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,17.78,0.00423426036
6956,C,C_d3r2,5,3,2,1,6,56153,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,48.83,0.0073304220000000005
6957,C,C_d3r2,5,3,2,1,6,56161,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,3,1,True,True,0,4,,27.34,0.00517359744
6958,C,C_d3r2,5,3,2,1,6,56169,assigned,False,0,False,True,submit_own_solution,finalize,5,3,1,True,True,0,4,,15.52,0.00380660412
6959,C,C_d3r2,5,3,2,1,6,56177,assigned,True,1,False,True,submit_own_solution,probe,5,3,1,True,True,0,5,,57.38,0.00938120172
6960,C,C_d3r3,6,3,3,0,7,56186,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,47.47,0.00738199572
6961,C,C_d3r3,6,3,3,0,7,56194,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,40.18,0.00718671096
6962,C,C_d3r3,6,3,3,0,7,56202,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,66.63,0.009474498
6963,C,C_d3r3,6,3,3,0,7,56210,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,37.5,0.005736349784
6964,C,C_d3r3,6,3,3,0,7,56218,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,72.68,0.01110921108
6965,C,C_d3r3,6,3,3,0,7,56226,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,34.92,0.0059860284
6966,C,C_d3r3,6,3,3,0,7,56234,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,44.83,0.00811735584
6967,C,C_d3r3,6,3,3,0,7,56242,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,31.37,0.0055745976
6968,C,C_d3r3,6,3,3,0,7,56250,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,71.88,0.00975496632
6969,C,C_d3r3,6,3,3,0,7,56258,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,47.9,0.0075036865199999995
6970,C,C_d3r3,6,3,3,0,7,56266,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,76.76,0.01106980644
6971,C,C_d3r3,6,3,3,0,7,56274,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,51.97,0.00788556384
6972,C,C_d3r3,6,3,3,0,7,56282,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,19.17,0.004302639
6973,C,C_d3r3,6,3,3,0,7,56290,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,32.75,0.0056267508
6974,C,C_d3r3,6,3,3,0,7,56298,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,49.7,0.007780755224
6975,C,C_d3r3,6,3,3,0,7,56306,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,42.7,0.006982734
6976,C,C_d3r3,6,3,3,0,7,56314,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,74.49,0.01106980644
6977,C,C_d3r3,6,3,3,0,7,56322,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,7,,79.19,0.01195235448
6978,C,C_d3r3,6,3,3,0,7,56330,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,54.57,0.00882953676
6979,C,C_d3r3,6,3,3,0,7,56338,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,67.15,0.010582463759999999
6980,C,C_d3r3,6,3,3,0,7,56346,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,75.53,0.01102634544
6981,C,C_d3r3,6,3,3,0,7,56354,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,63.99,0.010052819040000001
6982,C,C_d3r3,6,3,3,0,7,56362,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,25.59,0.00478476636
6983,C,C_d3r3,6,3,3,0,7,56370,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,21.42,0.00516954108
6984,C,C_d3r3,6,3,3,0,7,56378,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,50.99,0.0076607256
6985,C,C_d3r3,6,3,3,0,7,56386,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,34.5,0.00588519888
6986,C,C_d3r3,6,3,3,0,7,56394,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,35.93,0.006162267584
6987,C,C_d3r3,6,3,3,0,7,56402,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,78.22,0.01129812156
6988,C,C_d3r3,6,3,3,0,7,56410,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,40.11,0.00730666332
6989,C,C_d3r3,6,3,3,0,7,56418,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,5,,108.74,0.01536723012
6990,C,C_d3r3,6,3,3,0,7,56426,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,42.73,0.00701982072
6991,C,C_d3r3,6,3,3,0,7,56434,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,50.56,0.007950542864
6992,C,C_d3r3,6,3,3,0,7,56442,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,86.64,0.0124472304
6993,C,C_d3r3,6,3,3,0,7,56450,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,74.65,0.01095970524
6994,C,C_d3r3,6,3,3,0,7,56458,assigned,True,1,False,True,submit_own_solution,probe,6,3,0,True,True,0,5,,75.41,0.0107725332
6995,C,C_d3r3,6,3,3,0,7,56466,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,35.26,0.0060758478
6996,C,C_d3r3,6,3,3,0,7,56474,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,5,,70.76,0.01113586716
6997,C,C_d3r3,6,3,3,0,7,56482,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,46.67,0.0072377052
6998,C,C_d3r3,6,3,3,0,7,56490,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,3,0,True,True,0,4,,22.56,0.00453790788
6999,C,C_d3r3,6,3,3,0,7,56498,assigned,False,0,False,True,submit_own_solution,finalize,6,3,0,True,True,0,4,,63.56,0.00875478384
7000,C,C_d3r4,7,3,4,-1,8,56507,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,3,-1,True,True,0,4,,61.29,0.00902482152
7001,C,C_d3r4,7,3,4,-1,8,56515,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,22.19,0.004990559024
7002,C,C_d3r4,7,3,4,-1,8,56523,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,50.84,0.0084401262
7003,C,C_d3r4,7,3,4,-1,8,56531,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,29.37,0.00625316868
7004,C,C_d3r4,7,3,4,-1,8,56539,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,35.59,0.00611872932
7005,C,C_d3r4,7,3,4,-1,8,56547,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,31.69,0.00625374816
7006,C,C_d3r4,7,3,4,-1,8,56555,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,28.63,0.00621955884
7007,C,C_d3r4,7,3,4,-1,8,56563,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,35.81,0.00603006888
7008,C,C_d3r4,7,3,4,-1,8,56571,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,3,-1,True,True,0,4,,65.14,0.00924908028
7009,C,C_d3r4,7,3,4,-1,8,56579,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,41.12,0.0075488859600000005
7010,C,C_d3r4,7,3,4,-1,8,56587,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,35.07,0.0069508626
7011,C,C_d3r4,7,3,4,-1,8,56595,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,44.61,0.00698331348
7012,C,C_d3r4,7,3,4,-1,8,56603,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,3,-1,True,True,0,4,,64.58,0.00899990388
7013,C,C_d3r4,7,3,4,-1,8,56611,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,46.5,0.0073507038
7014,C,C_d3r4,7,3,4,-1,8,56619,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,36.59,0.005695206704
7015,C,C_d3r4,7,3,4,-1,8,56627,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,23.06,0.0047633256
7016,C,C_d3r4,7,3,4,-1,8,56635,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,53.48,0.00823556976
7017,C,C_d3r4,7,3,4,-1,8,56643,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,77.29,0.0110883498
7018,C,C_d3r4,7,3,4,-1,8,56651,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,47.47,0.00815849892
7019,C,C_d3r4,7,3,4,-1,8,56659,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,65.63,0.008990632200000001
7020,C,C_d3r4,7,3,4,-1,8,56667,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,46.05,0.00800667516
7021,C,C_d3r4,7,3,4,-1,8,56675,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,78.65,0.01124365044
7022,C,C_d3r4,7,3,4,-1,8,56683,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,32.46,0.0062201383200000005
7023,C,C_d3r4,7,3,4,-1,8,56691,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,78.35,0.01126914756
7024,C,C_d3r4,7,3,4,-1,8,56699,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,51.73,0.00773431956
7025,C,C_d3r4,7,3,4,-1,8,56707,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,32.83,0.00579364104
7026,C,C_d3r4,7,3,4,-1,8,56715,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,51.75,0.00865337484
7027,C,C_d3r4,7,3,4,-1,8,56723,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,3,-1,True,True,0,4,,57.75,0.00842448024
7028,C,C_d3r4,7,3,4,-1,8,56731,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,40.01,0.0064438176
7029,C,C_d3r4,7,3,4,-1,8,56739,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,3,-1,True,True,0,4,,34.62,0.005765826
7030,C,C_d3r4,7,3,4,-1,8,56747,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,51.52,0.00878086044
7031,C,C_d3r4,7,3,4,-1,8,56755,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,73.83,0.01114803624
7032,C,C_d3r4,7,3,4,-1,8,56763,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,47.27,0.00739764168
7033,C,C_d3r4,7,3,4,-1,8,56771,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,77.74,0.011273203919999999
7034,C,C_d3r4,7,3,4,-1,8,56779,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,38.65,0.0064699714640000005
7035,C,C_d3r4,7,3,4,-1,8,56787,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,7,,74.86,0.01204043544
7036,C,C_d3r4,7,3,4,-1,8,56795,assigned,True,1,False,True,submit_own_solution,probe,7,3,-1,True,True,0,5,,62.89,0.0097613406
7037,C,C_d3r4,7,3,4,-1,8,56803,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,5,,74.7,0.01100490468
7038,C,C_d3r4,7,3,4,-1,8,56811,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,38.95,0.006365008320000001
7039,C,C_d3r4,7,3,4,-1,8,56819,assigned,False,0,False,True,submit_own_solution,finalize,7,3,-1,True,True,0,4,,51.56,0.00769375596
7040,C,C_d4r0,4,4,0,4,5,56824,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,82.03,0.01152469824
7041,C,C_d4r0,4,4,0,4,5,56832,assigned,True,2,False,True,submit_own_solution,probe,4,4,4,True,True,1,6,,103.39,0.01479933972
7042,C,C_d4r0,4,4,0,4,5,56840,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,44.8,0.00766999728
7043,C,C_d4r0,4,4,0,4,5,56848,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,36.96,0.00598486944
7044,C,C_d4r0,4,4,0,4,5,56856,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,22.69,0.0044127402
7045,C,C_d4r0,4,4,0,4,5,56864,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,42.56,0.00706328172
7046,C,C_d4r0,4,4,0,4,5,56872,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,26.59,0.0049806306
7047,C,C_d4r0,4,4,0,4,5,56880,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,4,,56.78,0.008361896399999999
7048,C,C_d4r0,4,4,0,4,5,56888,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,68.75,0.01052567472
7049,C,C_d4r0,4,4,0,4,5,56896,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,6,,76.21,0.0117083934
7050,C,C_d4r0,4,4,0,4,5,56904,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,60.22,0.0085965858
7051,C,C_d4r0,4,4,0,4,5,56912,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,35.45,0.00678339288
